event_id,customer_id,timestamp_utc,amount_inr,payment_method,failure_reason,hour,weekday,customer_tenure_days,prior_successes,prior_failures,prior_recoveries,contacts_last_7_days,recent_method_failure_rate,degradation_flag,historical_action,action_delay_minutes,recovered_within_72_hours,recovered_amount_inr
4296,10,2026-08-01 19:00:07.921584,4458.83,wallet,insufficient_funds,19,5,158.6,1,3,0,0,0.156,0,NO_CONTACT,0,0,0.0
4297,338,2026-08-01 19:51:41.660332,4742.38,net_banking,card_blocked,19,5,42.4,1,1,0,0,0.176,0,HUMAN_REVIEW,62,0,0.0
4298,459,2026-08-01 20:43:15.399080,1263.14,net_banking,insufficient_funds,20,5,17.7,3,2,1,3,0.151,0,NO_CONTACT,0,0,0.0
4299,459,2026-08-01 21:34:49.137828,1201.58,net_banking,risk_declined,21,5,17.7,3,2,1,2,0.078,0,HUMAN_REVIEW,99,1,1128.9
4300,233,2026-08-01 22:26:22.876575,3016.16,debit_card,insufficient_funds,22,5,189.5,4,2,0,1,0.056,0,LINK_NOW,29,0,0.0
4301,58,2026-08-01 23:17:56.615323,3806.45,credit_card,insufficient_funds,23,5,17.4,3,0,1,3,0.087,1,LINK_NEXT_MORNING,549,0,0.0
4302,233,2026-08-02 00:09:30.354071,29158.43,debit_card,insufficient_funds,0,6,189.5,4,2,0,0,0.087,0,LINK_AFTER_2H,137,1,27272.54
4303,710,2026-08-02 01:01:04.092819,6649.48,net_banking,insufficient_funds,1,6,103.4,2,0,0,0,0.034,0,NO_CONTACT,0,0,0.0
4304,71,2026-08-02 01:52:37.831566,3390.57,credit_card,temporary_network_issue,1,6,98.3,1,1,0,1,0.107,0,LINK_NEXT_MORNING,502,1,3390.18
4305,125,2026-08-02 02:44:11.570314,199.0,debit_card,card_blocked,2,6,176.2,1,4,0,2,0.281,0,HUMAN_REVIEW,75,1,180.87
4306,272,2026-08-02 03:35:45.309062,3390.23,debit_card,risk_declined,3,6,110.5,1,1,1,3,0.39,0,LINK_NOW,6,0,0.0
4307,747,2026-08-02 04:27:19.047810,2979.73,debit_card,card_blocked,4,6,19.4,2,2,1,4,0.161,0,LINK_NEXT_MORNING,505,0,0.0
4308,125,2026-08-02 05:18:52.786557,648.44,upi,temporary_network_issue,5,6,176.2,1,4,0,1,0.084,1,LINK_AFTER_2H,92,0,0.0
4309,61,2026-08-02 06:10:26.525305,5243.82,credit_card,temporary_network_issue,6,6,248.5,1,2,0,0,0.2,0,LINK_NEXT_MORNING,536,1,4891.45
4310,83,2026-08-02 07:02:00.264053,12078.98,upi,bank_limit_exceeded,7,6,208.1,4,0,0,0,0.36,0,LINK_NEXT_MORNING,504,1,10497.83
4311,233,2026-08-02 07:53:34.002801,25617.6,net_banking,temporary_network_issue,7,6,189.5,4,2,0,0,0.112,0,HUMAN_REVIEW,96,0,0.0
4312,459,2026-08-02 08:45:07.741548,2933.12,credit_card,insufficient_funds,8,6,17.7,3,2,1,1,0.22,0,LINK_NOW,14,0,0.0
4313,33,2026-08-02 09:36:41.480296,1311.13,net_banking,temporary_network_issue,9,6,10.2,3,3,0,0,0.079,0,NO_CONTACT,0,0,0.0
4314,662,2026-08-02 10:28:15.219044,10978.88,debit_card,insufficient_funds,10,6,14.8,1,1,0,0,0.308,0,LINK_NEXT_MORNING,603,0,0.0
4315,459,2026-08-02 11:19:48.957792,993.41,debit_card,insufficient_funds,11,6,17.7,3,2,1,2,0.052,0,HUMAN_REVIEW,68,0,0.0
4316,71,2026-08-02 12:11:22.696539,3109.23,debit_card,risk_declined,12,6,98.3,1,1,0,2,0.191,0,NO_CONTACT,0,0,0.0
4317,91,2026-08-02 13:02:56.435287,614.59,upi,risk_declined,13,6,286.8,1,3,0,1,0.171,0,NO_CONTACT,0,0,0.0
4318,459,2026-08-02 13:54:30.174035,9734.36,upi,temporary_network_issue,13,6,17.7,3,2,1,1,0.337,0,HUMAN_REVIEW,97,0,0.0
4319,193,2026-08-02 14:46:03.912783,1229.61,upi,risk_declined,14,6,318.6,1,3,0,2,0.133,0,LINK_NEXT_MORNING,645,0,0.0
4320,58,2026-08-02 15:37:37.651530,7272.59,upi,insufficient_funds,15,6,17.4,3,0,1,2,0.052,0,LINK_AFTER_2H,134,0,0.0
4321,594,2026-08-02 16:29:11.390278,2734.99,credit_card,temporary_network_issue,16,6,29.0,3,1,0,0,0.149,0,HUMAN_REVIEW,93,1,2478.83
4322,193,2026-08-02 17:20:45.129026,5015.69,debit_card,card_blocked,17,6,318.6,1,3,0,1,0.325,0,LINK_NOW,20,0,0.0
4323,710,2026-08-02 18:12:18.867774,1766.33,upi,temporary_network_issue,18,6,103.4,2,0,0,0,0.051,0,LINK_NOW,21,0,0.0
4324,71,2026-08-02 19:03:52.606521,3715.37,upi,insufficient_funds,19,6,98.3,1,1,0,0,0.079,0,LINK_NEXT_MORNING,701,1,3170.36
4325,459,2026-08-02 19:55:26.345269,7840.58,debit_card,card_blocked,19,6,17.7,3,2,1,0,0.296,0,LINK_AFTER_2H,96,1,6895.9
4326,193,2026-08-02 20:47:00.084017,1410.58,upi,risk_declined,20,6,318.6,1,3,0,0,0.155,0,LINK_NOW,12,0,0.0
4327,558,2026-08-02 21:38:33.822765,3964.64,credit_card,card_blocked,21,6,19.6,3,2,0,1,0.296,0,HUMAN_REVIEW,79,0,0.0
4328,746,2026-08-02 22:30:07.561512,11263.13,net_banking,insufficient_funds,22,6,50.0,3,1,0,1,0.291,0,HUMAN_REVIEW,72,1,9968.17
4329,594,2026-08-02 23:21:41.300260,880.92,debit_card,insufficient_funds,23,6,29.0,3,1,0,3,0.359,0,NO_CONTACT,0,0,0.0
4330,710,2026-08-03 00:13:15.039008,1135.86,net_banking,insufficient_funds,0,0,103.4,2,0,0,1,0.066,0,LINK_NOW,6,0,0.0
4331,125,2026-08-03 01:04:48.777756,1066.34,net_banking,insufficient_funds,1,0,176.2,1,4,0,1,0.029,0,LINK_NEXT_MORNING,694,1,945.09
4332,193,2026-08-03 01:56:22.516503,1917.86,upi,risk_declined,1,0,318.6,1,3,0,2,0.19,0,NO_CONTACT,0,0,0.0
4333,233,2026-08-03 02:47:56.255251,436.94,debit_card,card_blocked,2,0,189.5,4,2,0,2,0.05,0,LINK_AFTER_2H,133,0,0.0
4334,58,2026-08-03 03:39:29.993999,2830.38,upi,temporary_network_issue,3,0,17.4,3,0,1,1,0.113,0,LINK_NOW,6,0,0.0
4335,233,2026-08-03 04:31:03.732747,20631.63,net_banking,risk_declined,4,0,189.5,4,2,0,3,0.111,0,LINK_NEXT_MORNING,489,0,0.0
4336,357,2026-08-03 05:22:37.471494,2911.04,net_banking,insufficient_funds,5,0,149.2,0,0,0,2,0.028,0,LINK_AFTER_2H,103,0,0.0
4337,233,2026-08-03 06:14:11.210242,30636.72,debit_card,card_blocked,6,0,189.5,4,2,0,1,0.084,0,HUMAN_REVIEW,98,1,29660.11
4338,233,2026-08-03 07:05:44.948990,391.76,upi,insufficient_funds,7,0,189.5,4,2,0,3,0.102,0,LINK_AFTER_2H,108,1,314.86
4339,125,2026-08-03 07:57:18.687738,596.1,debit_card,insufficient_funds,7,0,176.2,1,4,0,0,0.157,0,LINK_AFTER_2H,126,1,595.17
4340,91,2026-08-03 08:48:52.426485,332.7,credit_card,insufficient_funds,8,0,286.8,1,3,0,2,0.23,0,HUMAN_REVIEW,62,0,0.0
4341,561,2026-08-03 09:40:26.165233,199.0,net_banking,bank_limit_exceeded,9,0,14.0,3,1,0,2,0.27,0,LINK_NEXT_MORNING,541,0,0.0
4342,83,2026-08-03 10:31:59.903981,2814.7,credit_card,temporary_network_issue,10,0,208.1,4,0,0,1,0.158,0,HUMAN_REVIEW,107,0,0.0
4343,459,2026-08-03 11:23:33.642729,643.57,debit_card,insufficient_funds,11,0,17.7,3,2,1,2,0.229,0,NO_CONTACT,0,1,594.36
4344,173,2026-08-03 12:15:07.381476,199.0,credit_card,temporary_network_issue,12,0,204.8,5,0,0,0,0.085,0,LINK_NEXT_MORNING,674,0,0.0
4345,459,2026-08-03 13:06:41.120224,1662.12,debit_card,insufficient_funds,13,0,17.7,3,2,1,1,0.213,0,LINK_AFTER_2H,96,0,0.0
4346,233,2026-08-03 13:58:14.858972,2580.96,debit_card,insufficient_funds,13,0,189.5,4,2,0,1,0.133,0,HUMAN_REVIEW,59,1,2208.41
4347,710,2026-08-03 14:49:48.597720,3694.69,credit_card,risk_declined,14,0,103.4,2,0,0,0,0.282,0,NO_CONTACT,0,0,0.0
4348,193,2026-08-03 15:41:22.336467,2065.32,upi,insufficient_funds,15,0,318.6,1,3,0,0,0.286,0,HUMAN_REVIEW,65,1,1914.9
4349,656,2026-08-03 16:32:56.075215,4955.09,debit_card,bank_limit_exceeded,16,0,39.6,0,0,0,1,0.181,0,NO_CONTACT,0,0,0.0
4350,233,2026-08-03 17:24:29.813963,811.43,debit_card,temporary_network_issue,17,0,189.5,4,2,0,0,0.277,0,LINK_AFTER_2H,127,0,0.0
4351,459,2026-08-03 18:16:03.552711,743.94,upi,insufficient_funds,18,0,17.7,3,2,1,3,0.036,0,LINK_NEXT_MORNING,597,0,0.0
4352,314,2026-08-03 19:07:37.291458,11240.37,debit_card,insufficient_funds,19,0,126.7,3,7,0,1,0.138,0,LINK_NOW,10,0,0.0
4353,459,2026-08-03 19:59:11.030206,18001.04,net_banking,card_blocked,19,0,17.7,3,2,1,1,0.224,0,NO_CONTACT,0,0,0.0
4354,233,2026-08-03 20:50:44.768954,502.33,debit_card,insufficient_funds,20,0,189.5,4,2,0,1,0.019,0,LINK_NEXT_MORNING,586,1,441.39
4355,91,2026-08-03 21:42:18.507702,3296.76,net_banking,temporary_network_issue,21,0,286.8,1,3,0,3,0.224,0,NO_CONTACT,0,0,0.0
4356,459,2026-08-03 22:33:52.246449,850.29,net_banking,risk_declined,22,0,17.7,3,2,1,1,0.063,0,LINK_AFTER_2H,125,1,758.68
4357,233,2026-08-03 23:25:25.985197,745.68,debit_card,risk_declined,23,0,189.5,4,2,0,1,0.168,0,LINK_NOW,15,0,0.0
4358,142,2026-08-04 00:16:59.723945,3301.43,net_banking,card_blocked,0,1,95.3,3,4,1,4,0.214,0,NO_CONTACT,0,0,0.0
4359,83,2026-08-04 01:08:33.462693,3445.97,net_banking,risk_declined,1,1,208.1,4,0,0,0,0.048,0,NO_CONTACT,0,0,0.0
4360,233,2026-08-04 02:00:07.201440,1473.06,debit_card,insufficient_funds,2,1,189.5,4,2,0,2,0.227,0,NO_CONTACT,0,0,0.0
4361,594,2026-08-04 02:51:40.940188,1608.03,net_banking,insufficient_funds,2,1,29.0,3,1,0,3,0.088,0,LINK_NEXT_MORNING,560,1,1343.25
4362,125,2026-08-04 03:43:14.678936,656.61,debit_card,risk_declined,3,1,176.2,1,4,0,1,0.391,0,LINK_NOW,18,0,0.0
4363,83,2026-08-04 04:34:48.417684,9599.31,net_banking,insufficient_funds,4,1,208.1,4,0,0,5,0.314,0,HUMAN_REVIEW,64,1,8036.88
4364,245,2026-08-04 05:26:22.156431,2262.55,net_banking,temporary_network_issue,5,1,19.3,0,1,0,2,0.346,0,NO_CONTACT,0,0,0.0
4365,71,2026-08-04 06:17:55.895179,822.01,credit_card,card_blocked,6,1,98.3,1,1,0,0,0.356,0,LINK_NEXT_MORNING,517,0,0.0
4366,71,2026-08-04 07:09:29.633927,2354.15,net_banking,temporary_network_issue,7,1,98.3,1,1,0,1,0.1,0,NO_CONTACT,0,0,0.0
4367,233,2026-08-04 08:01:03.372675,1701.1,upi,insufficient_funds,8,1,189.5,4,2,0,2,0.113,0,HUMAN_REVIEW,87,0,0.0
4368,233,2026-08-04 08:52:37.111422,969.3,debit_card,card_blocked,8,1,189.5,4,2,0,0,0.189,0,NO_CONTACT,0,0,0.0
4369,193,2026-08-04 09:44:10.850170,868.33,upi,risk_declined,9,1,318.6,1,3,0,1,0.2,0,NO_CONTACT,0,0,0.0
4370,233,2026-08-04 10:35:44.588918,757.6,debit_card,insufficient_funds,10,1,189.5,4,2,0,1,0.058,0,LINK_NOW,23,0,0.0
4371,233,2026-08-04 11:27:18.327666,663.05,upi,temporary_network_issue,11,1,189.5,4,2,0,2,0.024,0,NO_CONTACT,0,0,0.0
4372,314,2026-08-04 12:18:52.066413,2655.89,credit_card,temporary_network_issue,12,1,126.7,3,7,0,2,0.241,0,HUMAN_REVIEW,92,0,0.0
4373,193,2026-08-04 13:10:25.805161,1653.27,credit_card,insufficient_funds,13,1,318.6,1,3,0,0,0.305,0,NO_CONTACT,0,0,0.0
4374,768,2026-08-04 14:01:59.543909,29075.5,credit_card,insufficient_funds,14,1,13.7,3,1,0,3,0.253,0,NO_CONTACT,0,0,0.0
4375,594,2026-08-04 14:53:33.282657,5449.12,upi,insufficient_funds,14,1,29.0,3,1,0,0,0.181,0,NO_CONTACT,0,1,4652.39
4376,77,2026-08-04 15:45:07.021404,3446.67,debit_card,card_blocked,15,1,9.6,3,1,1,2,0.222,0,HUMAN_REVIEW,77,0,0.0
4377,193,2026-08-04 16:36:40.760152,1717.62,net_banking,temporary_network_issue,16,1,318.6,1,3,0,0,0.342,1,LINK_NEXT_MORNING,716,0,0.0
4378,125,2026-08-04 17:28:14.498900,1706.52,upi,bank_limit_exceeded,17,1,176.2,1,4,0,1,0.071,0,LINK_NEXT_MORNING,545,0,0.0
4379,233,2026-08-04 18:19:48.237648,433.8,credit_card,insufficient_funds,18,1,189.5,4,2,0,4,0.07,0,LINK_NEXT_MORNING,582,0,0.0
4380,436,2026-08-04 19:11:21.976395,598.2,debit_card,bank_limit_exceeded,19,1,195.4,3,1,0,0,0.147,0,HUMAN_REVIEW,92,0,0.0
4381,459,2026-08-04 20:02:55.715143,676.27,net_banking,temporary_network_issue,20,1,17.7,3,2,1,1,0.464,0,LINK_NEXT_MORNING,570,0,0.0
4382,58,2026-08-04 20:54:29.453891,361.4,debit_card,insufficient_funds,20,1,17.4,3,0,1,1,0.431,0,LINK_AFTER_2H,148,0,0.0
4383,83,2026-08-04 21:46:03.192639,2261.67,credit_card,insufficient_funds,21,1,208.1,4,0,0,0,0.238,0,LINK_NOW,18,0,0.0
4384,94,2026-08-04 22:37:36.931386,358.21,net_banking,card_blocked,22,1,109.7,2,1,1,1,0.07,0,LINK_NOW,0,1,336.79
4385,125,2026-08-04 23:29:10.670134,3601.82,debit_card,risk_declined,23,1,176.2,1,4,0,1,0.076,0,LINK_NOW,1,0,0.0
4386,233,2026-08-05 00:20:44.408882,2013.23,credit_card,card_blocked,0,2,189.5,4,2,0,1,0.121,0,NO_CONTACT,0,0,0.0
4387,594,2026-08-05 01:12:18.147630,16586.32,credit_card,card_blocked,1,2,29.0,3,1,0,2,0.07,0,LINK_AFTER_2H,142,1,14716.69
4388,233,2026-08-05 02:03:51.886377,3466.4,credit_card,insufficient_funds,2,2,189.5,4,2,0,0,0.366,0,NO_CONTACT,0,0,0.0
4389,222,2026-08-05 02:55:25.625125,646.56,debit_card,insufficient_funds,2,2,220.2,1,1,0,2,0.248,0,LINK_NOW,16,0,0.0
4390,443,2026-08-05 03:46:59.363873,490.79,credit_card,insufficient_funds,3,2,59.3,1,1,0,1,0.255,0,NO_CONTACT,0,0,0.0
4391,314,2026-08-05 04:38:33.102621,15061.71,debit_card,insufficient_funds,4,2,126.7,3,7,0,0,0.124,0,HUMAN_REVIEW,81,0,0.0
4392,91,2026-08-05 05:30:06.841368,854.15,upi,risk_declined,5,2,286.8,1,3,0,1,0.297,0,LINK_AFTER_2H,104,1,760.35
4393,710,2026-08-05 06:21:40.580116,1120.11,upi,risk_declined,6,2,103.4,2,0,0,2,0.747,0,HUMAN_REVIEW,94,0,0.0
4394,596,2026-08-05 07:13:14.318864,1571.41,upi,insufficient_funds,7,2,7.4,2,2,0,2,0.177,0,LINK_NEXT_MORNING,677,1,1328.4
4395,233,2026-08-05 08:04:48.057612,2355.71,net_banking,risk_declined,8,2,189.5,4,2,0,2,0.106,0,LINK_NEXT_MORNING,637,0,0.0
4396,459,2026-08-05 08:56:21.796359,15139.7,debit_card,insufficient_funds,8,2,17.7,3,2,1,0,0.099,0,NO_CONTACT,0,0,0.0
4397,521,2026-08-05 09:47:55.535107,3036.55,net_banking,insufficient_funds,9,2,249.5,2,2,1,1,0.142,0,NO_CONTACT,0,0,0.0
4398,594,2026-08-05 10:39:29.273855,2718.09,wallet,insufficient_funds,10,2,29.0,3,1,0,1,0.204,0,LINK_NOW,11,0,0.0
4399,3,2026-08-05 11:31:03.012603,2256.66,upi,insufficient_funds,11,2,413.7,2,4,0,1,0.113,0,NO_CONTACT,0,0,0.0
4400,223,2026-08-05 12:22:36.751350,2699.2,net_banking,insufficient_funds,12,2,548.1,2,1,0,2,0.219,0,LINK_NOW,23,1,2198.84
4401,233,2026-08-05 13:14:10.490098,6602.25,debit_card,temporary_network_issue,13,2,189.5,4,2,0,1,0.125,0,LINK_NEXT_MORNING,543,0,0.0
4402,19,2026-08-05 14:05:44.228846,1342.56,net_banking,temporary_network_issue,14,2,6.1,2,2,0,1,0.415,0,LINK_NEXT_MORNING,698,0,0.0
4403,125,2026-08-05 14:57:17.967594,1366.43,credit_card,insufficient_funds,14,2,176.2,1,4,0,2,0.093,0,LINK_NEXT_MORNING,560,1,1188.62
4404,233,2026-08-05 15:48:51.706341,8030.73,upi,temporary_network_issue,15,2,189.5,4,2,0,1,0.107,0,LINK_AFTER_2H,129,0,0.0
4405,193,2026-08-05 16:40:25.445089,1278.79,debit_card,temporary_network_issue,16,2,318.6,1,3,0,1,0.327,0,NO_CONTACT,0,0,0.0
4406,11,2026-08-05 17:31:59.183837,1141.63,debit_card,bank_limit_exceeded,17,2,55.1,2,1,0,5,0.392,0,NO_CONTACT,0,0,0.0
4407,71,2026-08-05 18:23:32.922585,10914.41,debit_card,risk_declined,18,2,98.3,1,1,0,2,0.193,0,NO_CONTACT,0,0,0.0
4408,91,2026-08-05 19:15:06.661332,1735.31,credit_card,bank_limit_exceeded,19,2,286.8,1,3,0,2,0.374,0,HUMAN_REVIEW,117,0,0.0
4409,718,2026-08-05 20:06:40.400080,2173.3,credit_card,temporary_network_issue,20,2,277.8,2,2,1,1,0.097,0,LINK_NOW,26,1,2088.48
4410,233,2026-08-05 20:58:14.138828,1647.8,debit_card,card_blocked,20,2,189.5,4,2,0,2,0.396,0,LINK_AFTER_2H,139,0,0.0
4411,233,2026-08-05 21:49:47.877576,1314.01,debit_card,insufficient_funds,21,2,189.5,4,2,0,2,0.161,0,LINK_NEXT_MORNING,594,0,0.0
4412,233,2026-08-05 22:41:21.616323,1725.14,credit_card,risk_declined,22,2,189.5,4,2,0,1,0.233,0,HUMAN_REVIEW,115,1,1439.43
4413,71,2026-08-05 23:32:55.355071,1787.96,wallet,insufficient_funds,23,2,98.3,1,1,0,0,0.122,0,LINK_NEXT_MORNING,494,1,1723.5
4414,71,2026-08-06 00:24:29.093819,7280.99,debit_card,insufficient_funds,0,3,98.3,1,1,0,1,0.117,0,NO_CONTACT,0,0,0.0
4415,233,2026-08-06 01:16:02.832567,854.67,debit_card,insufficient_funds,1,3,189.5,4,2,0,2,0.389,0,HUMAN_REVIEW,50,0,0.0
4416,450,2026-08-06 02:07:36.571314,26066.89,debit_card,temporary_network_issue,2,3,182.2,0,1,0,2,0.146,0,LINK_NOW,26,0,0.0
4417,521,2026-08-06 02:59:10.310062,1125.37,credit_card,insufficient_funds,2,3,249.5,2,2,1,3,0.08,0,LINK_NEXT_MORNING,495,0,0.0
4418,233,2026-08-06 03:50:44.048810,7093.73,upi,bank_limit_exceeded,3,3,189.5,4,2,0,1,0.361,0,LINK_NEXT_MORNING,526,1,6502.11
4419,233,2026-08-06 04:42:17.787558,451.04,debit_card,insufficient_funds,4,3,189.5,4,2,0,0,0.197,0,LINK_AFTER_2H,103,0,0.0
4420,233,2026-08-06 05:33:51.526305,1123.57,credit_card,risk_declined,5,3,189.5,4,2,0,1,0.151,0,LINK_AFTER_2H,93,0,0.0
4421,58,2026-08-06 06:25:25.265053,1917.53,credit_card,insufficient_funds,6,3,17.4,3,0,1,2,0.194,0,LINK_NOW,19,0,0.0
4422,193,2026-08-06 07:16:59.003801,882.51,debit_card,card_blocked,7,3,318.6,1,3,0,0,0.327,0,LINK_NEXT_MORNING,567,0,0.0
4423,747,2026-08-06 08:08:32.742549,5009.12,net_banking,card_blocked,8,3,19.4,2,2,1,1,0.104,0,HUMAN_REVIEW,106,0,0.0
4424,330,2026-08-06 09:00:06.481296,4916.66,debit_card,temporary_network_issue,9,3,73.0,2,3,0,5,0.351,0,LINK_AFTER_2H,94,0,0.0
4425,58,2026-08-06 09:51:40.220044,1068.67,net_banking,temporary_network_issue,9,3,17.4,3,0,1,2,0.139,0,HUMAN_REVIEW,62,0,0.0
4426,193,2026-08-06 10:43:13.958792,283.1,net_banking,card_blocked,10,3,318.6,1,3,0,0,0.027,0,LINK_NOW,25,1,269.14
4427,233,2026-08-06 11:34:47.697540,5304.35,net_banking,temporary_network_issue,11,3,189.5,4,2,0,3,0.099,0,NO_CONTACT,0,0,0.0
4428,193,2026-08-06 12:26:21.436287,2751.47,debit_card,temporary_network_issue,12,3,318.6,1,3,0,1,0.117,0,HUMAN_REVIEW,101,0,0.0
4429,233,2026-08-06 13:17:55.175035,1396.33,net_banking,temporary_network_issue,13,3,189.5,4,2,0,2,0.027,0,LINK_AFTER_2H,145,1,1192.31
4430,91,2026-08-06 14:09:28.913783,1248.53,credit_card,insufficient_funds,14,3,286.8,1,3,0,0,0.268,0,HUMAN_REVIEW,68,0,0.0
4431,222,2026-08-06 15:01:02.652531,1074.36,debit_card,insufficient_funds,15,3,220.2,1,1,0,1,0.297,0,NO_CONTACT,0,0,0.0
4432,233,2026-08-06 15:52:36.391278,6911.54,credit_card,insufficient_funds,15,3,189.5,4,2,0,2,0.252,1,LINK_NEXT_MORNING,562,0,0.0
4433,125,2026-08-06 16:44:10.130026,1670.03,credit_card,risk_declined,16,3,176.2,1,4,0,0,0.266,0,NO_CONTACT,0,0,0.0
4434,11,2026-08-06 17:35:43.868774,13092.26,net_banking,risk_declined,17,3,55.1,2,1,0,0,0.147,0,LINK_AFTER_2H,99,0,0.0
4435,233,2026-08-06 18:27:17.607522,43026.63,net_banking,insufficient_funds,18,3,189.5,4,2,0,1,0.1,0,LINK_NEXT_MORNING,713,1,41820.8
4436,452,2026-08-06 19:18:51.346269,5538.52,credit_card,temporary_network_issue,19,3,73.0,1,1,1,0,0.202,0,LINK_NEXT_MORNING,646,1,4511.61
4437,747,2026-08-06 20:10:25.085017,37507.9,credit_card,temporary_network_issue,20,3,19.4,2,2,1,2,0.088,0,LINK_NEXT_MORNING,690,1,35366.08
4438,233,2026-08-06 21:01:58.823765,5819.16,wallet,insufficient_funds,21,3,189.5,4,2,0,4,0.303,0,LINK_NOW,21,0,0.0
4439,459,2026-08-06 21:53:32.562513,1617.74,debit_card,risk_declined,21,3,17.7,3,2,1,2,0.372,0,LINK_NEXT_MORNING,557,1,1390.73
4440,710,2026-08-06 22:45:06.301260,17872.35,debit_card,card_blocked,22,3,103.4,2,0,0,0,0.256,0,HUMAN_REVIEW,118,1,14688.65
4441,233,2026-08-06 23:36:40.040008,2067.53,credit_card,risk_declined,23,3,189.5,4,2,0,1,0.278,0,LINK_AFTER_2H,97,1,2007.19
4442,668,2026-08-07 00:28:13.778756,46266.43,net_banking,bank_limit_exceeded,0,4,119.2,2,8,1,3,0.08,0,LINK_AFTER_2H,93,0,0.0
4443,459,2026-08-07 01:19:47.517504,1358.62,debit_card,temporary_network_issue,1,4,17.7,3,2,1,0,0.089,0,HUMAN_REVIEW,34,0,0.0
4444,233,2026-08-07 02:11:21.256251,7648.72,credit_card,card_blocked,2,4,189.5,4,2,0,1,0.185,0,NO_CONTACT,0,0,0.0
4445,173,2026-08-07 03:02:54.994999,2516.68,net_banking,card_blocked,3,4,204.8,5,0,0,3,0.172,1,LINK_NEXT_MORNING,643,0,0.0
4446,681,2026-08-07 03:54:28.733747,693.76,debit_card,card_blocked,3,4,60.1,1,1,0,0,0.076,0,LINK_AFTER_2H,133,1,591.13
4447,233,2026-08-07 04:46:02.472494,855.42,net_banking,risk_declined,4,4,189.5,4,2,0,0,0.196,1,LINK_AFTER_2H,95,0,0.0
4448,193,2026-08-07 05:37:36.211242,199.0,wallet,risk_declined,5,4,318.6,1,3,0,2,0.188,0,LINK_AFTER_2H,149,0,0.0
4449,233,2026-08-07 06:29:09.949990,2310.0,credit_card,insufficient_funds,6,4,189.5,4,2,0,0,0.179,0,LINK_NEXT_MORNING,701,1,2032.19
4450,173,2026-08-07 07:20:43.688738,4672.76,upi,bank_limit_exceeded,7,4,204.8,5,0,0,1,0.217,0,HUMAN_REVIEW,84,0,0.0
4451,710,2026-08-07 08:12:17.427485,199.0,upi,card_blocked,8,4,103.4,2,0,0,1,0.197,0,LINK_NEXT_MORNING,601,1,198.82
4452,233,2026-08-07 09:03:51.166233,199.0,debit_card,insufficient_funds,9,4,189.5,4,2,0,3,0.188,0,LINK_NOW,18,0,0.0
4453,747,2026-08-07 09:55:24.904981,854.59,upi,risk_declined,9,4,19.4,2,2,1,1,0.173,0,NO_CONTACT,0,0,0.0
4454,594,2026-08-07 10:46:58.643729,2823.23,net_banking,temporary_network_issue,10,4,29.0,3,1,0,2,0.049,0,HUMAN_REVIEW,72,0,0.0
4455,314,2026-08-07 11:38:32.382476,754.72,upi,risk_declined,11,4,126.7,3,7,0,1,0.132,0,LINK_NOW,17,0,0.0
4456,222,2026-08-07 12:30:06.121224,3009.61,net_banking,bank_limit_exceeded,12,4,220.2,1,1,0,0,0.356,0,LINK_AFTER_2H,110,1,2422.6
4457,71,2026-08-07 13:21:39.859972,1237.45,credit_card,insufficient_funds,13,4,98.3,1,1,0,0,0.118,0,NO_CONTACT,0,1,1091.93
4458,233,2026-08-07 14:13:13.598720,467.01,net_banking,risk_declined,14,4,189.5,4,2,0,0,0.173,0,HUMAN_REVIEW,89,1,461.86
4459,193,2026-08-07 15:04:47.337467,5937.59,credit_card,risk_declined,15,4,318.6,1,3,0,1,0.21,0,HUMAN_REVIEW,72,1,5727.83
4460,193,2026-08-07 15:56:21.076215,3621.31,credit_card,card_blocked,15,4,318.6,1,3,0,1,0.269,0,LINK_NEXT_MORNING,661,1,3570.58
4461,233,2026-08-07 16:47:54.814963,1589.22,net_banking,temporary_network_issue,16,4,189.5,4,2,0,0,0.088,0,LINK_NOW,16,1,1306.69
4462,233,2026-08-07 17:39:28.553711,262.51,upi,insufficient_funds,17,4,189.5,4,2,0,1,0.203,0,LINK_AFTER_2H,120,1,229.47
4463,233,2026-08-07 18:31:02.292458,1297.25,net_banking,temporary_network_issue,18,4,189.5,4,2,0,1,0.184,0,LINK_AFTER_2H,110,1,1181.79
4464,71,2026-08-07 19:22:36.031206,839.52,upi,insufficient_funds,19,4,98.3,1,1,0,1,0.159,0,LINK_AFTER_2H,144,0,0.0
4465,222,2026-08-07 20:14:09.769954,1274.8,credit_card,temporary_network_issue,20,4,220.2,1,1,0,3,0.201,0,NO_CONTACT,0,0,0.0
4466,193,2026-08-07 21:05:43.508702,880.94,net_banking,risk_declined,21,4,318.6,1,3,0,1,0.38,0,LINK_NOW,10,0,0.0
4467,710,2026-08-07 21:57:17.247449,1640.8,net_banking,bank_limit_exceeded,21,4,103.4,2,0,0,1,0.074,0,LINK_NOW,28,0,0.0
4468,173,2026-08-07 22:48:50.986197,1633.0,credit_card,insufficient_funds,22,4,204.8,5,0,0,2,0.33,0,NO_CONTACT,0,0,0.0
4469,789,2026-08-07 23:40:24.724945,7036.03,credit_card,insufficient_funds,23,4,37.8,5,0,0,1,0.054,0,LINK_AFTER_2H,105,1,6166.13
